Record_ID,Date,State,City,Waste_Type,Waste_Generated_Tons,Waste_Collected_Tons,Segregated_Tons,Recycled_Tons,Composted_Tons,Landfilled_Tons,Collection_Efficiency_Pct,Recycling_Rate_Pct,Disposal_Method,Facility_Type,Year,Month,Month_Name,Quarter,Waste_Per_Capita_Kg
17230,2024-10-01,Kerala,Kozhikode,Wet Waste,404.1,394.89,316.27,24.35,141.05,212.64,97.72,7.7,Composting,Waste-to-Energy Plant,2024,10,Oct,Q4,0.56
17231,2025-06-17,Tamil Nadu,Salem,Glass,283.01,246.33,151.02,99.67,4.99,128.41,87.04,66.0,Composting,Landfill,2025,6,Jun,Q2,0.51
17232,2024-02-23,West Bengal,Howrah,Plastic,259.46,236.42,180.72,104.38,5.92,115.47,91.12,57.75,Landfill,Recycling Facility,2024,2,Feb,Q1,0.38
17233,2023-01-11,Uttar Pradesh,Varanasi,Wet Waste,575.2,480.57,409.3,38.97,190.78,242.61,83.55,9.52,Waste-to-Energy,Composting Plant,2023,1,Jan,Q1,0.62
17234,2024-11-08,West Bengal,Durgapur,Plastic,321.91,311.31,161.08,86.18,6.71,193.3,96.71,53.5,Recycling,MRF,2024,11,Nov,Q4,0.57
17235,2024-11-18,Tamil Nadu,Coimbatore,Plastic,549.57,472.72,298.15,174.36,9.5,268.76,86.02,58.48,Recycling,Waste-to-Energy Plant,2024,11,Nov,Q4,0.54
17236,2025-01-23,Odisha,Cuttack,Paper,470.56,395.5,301.74,198.84,12.94,174.63,84.05,65.9,Landfill,MRF,2025,1,Jan,Q1,0.83
17237,2025-02-25,Rajasthan,Udaipur,Wet Waste,623.27,569.6,373.77,73.46,156.08,292.89,91.39,19.65,Waste-to-Energy,MRF,2025,2,Feb,Q1,0.66
17238,2025-01-23,Gujarat,Vadodara,Wet Waste,536.93,453.24,318.81,60.91,134.56,247.52,84.41,19.1,Waste-to-Energy,Recycling Facility,2025,1,Jan,Q1,0.53
17239,2023-06-29,Delhi,Delhi,E-Waste,1272.25,1010.72,690.49,302.57,26.15,596.78,79.44,43.82,Landfill,Recycling Facility,2023,6,Jun,Q2,0.65
17240,2024-08-27,Maharashtra,Mumbai,Plastic,447.01,437.05,337.01,174.99,10.75,223.8,97.77,51.93,Landfill,Recycling Facility,2024,8,Aug,Q3,0.35
17241,2025-12-26,Rajasthan,Udaipur,Wet Waste,172.12,142.24,105.24,21.67,40.79,71.89,82.64,20.59,Material Recovery,Recycling Facility,2025,12,Dec,Q4,0.47
17242,2023-03-01,Tamil Nadu,Coimbatore,Wet Waste,187.26,173.77,123.92,12.15,47.78,99.58,92.8,9.8,Material Recovery,Composting Plant,2023,3,Mar,Q1,0.82
17243,2025-12-22,Gujarat,Vadodara,Wet Waste,447.42,398.14,361.12,69.36,170.11,135.7,88.99,19.21,Waste-to-Energy,Recycling Facility,2025,12,Dec,Q4,0.64
17244,2025-04-02,Maharashtra,Pune,Wet Waste,496.65,437.09,282.28,8.47,138.13,272.65,88.01,3.0,Material Recovery,MRF,2025,4,Apr,Q2,0.41
17245,2024-06-23,Kerala,Kozhikode,Metal,330.9,258.58,209.18,165.16,8.97,81.65,78.14,78.96,Recycling,Waste-to-Energy Plant,2024,6,Jun,Q2,0.35
17246,2024-10-21,Madhya Pradesh,Indore,Metal,574.59,556.51,316.39,217.35,13.57,313.89,96.85,68.7,Waste-to-Energy,Waste-to-Energy Plant,2024,10,Oct,Q4,0.6
17247,2025-12-24,Telangana,Warangal,Wet Waste,472.36,449.51,292.84,38.12,133.16,247.39,95.16,13.02,Landfill,Waste-to-Energy Plant,2025,12,Dec,Q4,0.45
17248,2025-08-08,Delhi,Delhi,Plastic,1221.35,1022.02,745.57,335.16,27.78,649.6,83.68,44.95,Waste-to-Energy,Landfill,2025,8,Aug,Q3,0.81
17249,2024-03-23,Karnataka,Mangaluru,Plastic,492.92,407.94,261.22,146.61,10.03,218.02,82.76,56.12,Recycling,Recycling Facility,2024,3,Mar,Q1,0.44
17250,2024-11-07,Maharashtra,Nagpur,Wet Waste,453.02,362.84,307.74,38.01,133.5,179.34,80.09,12.35,Material Recovery,Composting Plant,2024,11,Nov,Q4,0.38
17251,2023-06-07,Delhi,New Delhi,Wet Waste,339.87,243.7,168.98,5.07,75.99,149.72,71.7,3.0,Material Recovery,MRF,2023,6,Jun,Q2,0.8
17252,2024-04-22,Delhi,New Delhi,Paper,416.5,409.28,310.39,164.41,9.43,217.83,98.27,52.97,Recycling,Landfill,2024,4,Apr,Q2,0.37
17253,2025-07-29,Rajasthan,Kota,Wet Waste,270.41,209.36,148.15,27.02,62.9,115.61,77.42,18.24,Recycling,Recycling Facility,2025,7,Jul,Q3,0.53
17254,2025-11-02,Delhi,Delhi,Wet Waste,1154.4,1091.98,744.48,61.93,269.54,751.59,94.59,8.32,Composting,Landfill,2025,11,Nov,Q4,0.43
17255,2023-09-26,Madhya Pradesh,Indore,Dry Waste,379.85,336.25,292.8,153.08,11.12,169.8,88.52,52.28,Composting,Landfill,2023,9,Sep,Q3,0.63
17256,2024-01-19,Odisha,Bhubaneswar,Dry Waste,181.11,179.3,119.24,64.77,3.83,105.26,99.0,54.32,Material Recovery,Composting Plant,2024,1,Jan,Q1,0.69
17257,2025-09-01,Maharashtra,Dhule,Plastic,434.13,421.04,306.74,207.1,10.88,178.64,96.99,67.52,Waste-to-Energy,Waste-to-Energy Plant,2025,9,Sep,Q3,0.52
17258,2023-09-18,Madhya Pradesh,Indore,Dry Waste,623.0,527.03,450.51,207.75,15.34,269.06,84.59,46.11,Material Recovery,Landfill,2023,9,Sep,Q3,0.45
17259,2025-11-01,Telangana,Nizamabad,Dry Waste,548.53,463.05,227.68,130.64,7.54,301.57,84.42,57.38,Waste-to-Energy,Composting Plant,2025,11,Nov,Q4,0.81
17260,2025-11-26,Uttar Pradesh,Lucknow,Dry Waste,517.39,507.9,308.22,153.54,13.03,297.62,98.17,49.82,Composting,Waste-to-Energy Plant,2025,11,Nov,Q4,0.85
17261,2025-12-04,Delhi,Delhi,Wet Waste,998.45,972.55,620.17,50.37,221.11,675.13,97.41,8.12,Material Recovery,Landfill,2025,12,Dec,Q4,0.57
17262,2023-07-05,Odisha,Bhubaneswar,Dry Waste,341.02,305.25,185.23,86.64,5.6,189.83,89.51,46.78,Material Recovery,MRF,2023,7,Jul,Q3,0.37
17263,2025-07-18,Gujarat,Surat,Wet Waste,205.86,195.18,170.76,20.82,63.64,106.92,94.81,12.2,Recycling,MRF,2025,7,Jul,Q3,0.44
17264,2024-03-07,Maharashtra,Pune,E-Waste,446.49,417.74,350.59,149.54,15.15,243.03,93.56,42.65,Composting,Landfill,2024,3,Mar,Q1,0.38
17265,2024-04-04,Karnataka,Hubballi,E-Waste,136.85,132.34,78.58,39.21,2.37,85.32,96.7,49.9,Composting,Composting Plant,2024,4,Apr,Q2,0.39
17266,2023-01-04,Tamil Nadu,Coimbatore,Paper,457.08,395.37,251.99,172.31,7.64,208.47,86.5,68.38,Composting,Landfill,2023,1,Jan,Q1,0.52
17267,2024-10-26,Rajasthan,Kota,Plastic,432.09,355.73,249.97,106.46,9.82,226.14,82.33,42.59,Composting,Waste-to-Energy Plant,2024,10,Oct,Q4,0.57
17268,2023-04-06,Delhi,New Delhi,Dry Waste,457.71,402.04,316.25,185.76,12.29,203.0,87.84,58.74,Recycling,Composting Plant,2023,4,Apr,Q2,0.39
17269,2025-06-05,Karnataka,Mangaluru,Glass,209.62,178.69,129.32,97.15,4.28,72.26,85.24,75.12,Composting,Waste-to-Energy Plant,2025,6,Jun,Q2,0.77
17270,2025-03-24,Madhya Pradesh,Gwalior,Plastic,523.39,411.8,284.13,149.46,11.05,244.35,78.68,52.6,Recycling,MRF,2025,3,Mar,Q1,0.72
17271,2023-03-18,West Bengal,Kolkata,E-Waste,448.75,340.99,263.57,126.86,10.63,188.7,75.99,48.13,Material Recovery,Landfill,2023,3,Mar,Q1,0.8
17272,2024-01-01,West Bengal,Howrah,Wet Waste,437.93,378.17,232.35,6.97,94.92,258.64,86.35,3.0,Landfill,Waste-to-Energy Plant,2024,1,Jan,Q1,0.43
17273,2023-07-19,Maharashtra,Nashik,Plastic,272.84,257.93,219.65,135.44,6.61,98.59,94.53,61.66,Recycling,Recycling Facility,2023,7,Jul,Q3,0.84
17274,2025-08-22,Uttar Pradesh,Lucknow,Dry Waste,179.98,152.42,127.9,50.74,5.41,93.65,84.68,39.67,Material Recovery,MRF,2025,8,Aug,Q3,0.74
17275,2023-10-31,Delhi,New Delhi,Dry Waste,162.48,133.67,73.38,38.24,2.29,84.65,82.27,52.12,Composting,Composting Plant,2023,10,Oct,Q4,0.75
17276,2023-10-17,Gujarat,Vadodara,Plastic,504.64,470.15,317.59,149.07,11.34,279.92,93.17,46.94,Recycling,MRF,2023,10,Oct,Q4,0.77
17277,2024-10-21,Kerala,Kozhikode,E-Waste,224.47,222.22,153.44,65.54,6.68,146.94,99.0,42.71,Landfill,Composting Plant,2024,10,Oct,Q4,0.61
17278,2025-10-07,Gujarat,Ahmedabad,Dry Waste,717.35,698.06,513.39,245.39,17.52,392.31,97.31,47.8,Landfill,Composting Plant,2025,10,Oct,Q4,0.59
17279,2025-09-30,Tamil Nadu,Madurai,Wet Waste,272.19,251.28,149.2,13.53,73.3,154.01,92.32,9.07,Recycling,Recycling Facility,2025,9,Sep,Q3,0.56
17280,2025-11-10,Uttar Pradesh,Agra,Metal,393.3,336.44,186.14,133.97,7.53,186.77,85.54,71.97,Landfill,Landfill,2025,11,Nov,Q4,0.46
17281,2023-05-26,Tamil Nadu,Chennai,Plastic,432.72,385.84,336.63,157.81,11.8,197.3,89.16,46.88,Recycling,Waste-to-Energy Plant,2023,5,May,Q2,0.47
17282,2024-08-02,Madhya Pradesh,Jabalpur,Wet Waste,184.6,166.42,137.09,27.86,66.5,61.4,90.15,20.32,Waste-to-Energy,Waste-to-Energy Plant,2024,8,Aug,Q3,0.37
17283,2024-04-21,Odisha,Rourkela,Plastic,596.92,590.95,442.8,210.2,17.23,359.84,99.0,47.47,Recycling,Landfill,2024,4,Apr,Q2,0.65
17284,2025-09-26,Tamil Nadu,Salem,Plastic,208.72,191.44,157.87,109.55,6.12,65.98,91.72,69.39,Recycling,Waste-to-Energy Plant,2025,9,Sep,Q3,0.59
17285,2024-01-02,Karnataka,Hubballi,Dry Waste,477.29,449.62,284.28,165.56,12.32,244.96,94.2,58.24,Composting,Waste-to-Energy Plant,2024,1,Jan,Q1,0.68
17286,2025-05-07,West Bengal,Durgapur,Plastic,384.73,339.23,221.32,120.73,8.46,184.92,88.17,54.55,Recycling,Composting Plant,2025,5,May,Q2,0.78
17287,2023-02-18,Uttar Pradesh,Varanasi,Plastic,359.36,310.05,184.88,98.87,7.4,175.94,86.28,53.48,Landfill,Waste-to-Energy Plant,2023,2,Feb,Q1,0.59
17288,2024-08-17,Telangana,Warangal,Plastic,410.96,345.76,232.34,138.57,7.93,171.82,84.13,59.64,Material Recovery,MRF,2024,8,Aug,Q3,0.71
17289,2023-07-23,Odisha,Bhubaneswar,Plastic,462.25,440.18,297.37,156.74,10.27,266.2,95.23,52.71,Recycling,Landfill,2023,7,Jul,Q3,0.66
17290,2024-08-27,Odisha,Bhubaneswar,E-Waste,232.71,184.37,132.01,60.77,4.1,118.8,79.22,46.03,Waste-to-Energy,Waste-to-Energy Plant,2024,8,Aug,Q3,0.56
17291,2025-04-17,Madhya Pradesh,Gwalior,E-Waste,404.72,366.21,265.8,86.31,10.01,236.92,90.48,32.47,Composting,Waste-to-Energy Plant,2025,4,Apr,Q2,0.7
17292,2024-01-23,Uttar Pradesh,Agra,Dry Waste,550.04,510.1,351.4,183.45,14.02,268.29,92.74,52.21,Recycling,Composting Plant,2024,1,Jan,Q1,0.78
17293,2025-06-27,West Bengal,Kolkata,E-Waste,728.7,674.41,438.39,135.8,13.27,478.49,92.55,30.98,Composting,Composting Plant,2025,6,Jun,Q2,0.79
17294,2024-01-09,Karnataka,Mysuru,Dry Waste,629.61,533.16,192.62,87.86,6.72,379.89,84.68,45.61,Recycling,MRF,2024,1,Jan,Q1,0.77
17295,2025-03-13,West Bengal,Howrah,Wet Waste,138.61,121.69,95.68,3.41,33.46,76.05,87.79,3.56,Waste-to-Energy,Recycling Facility,2025,3,Mar,Q1,0.71
17296,2024-11-11,Maharashtra,Mumbai,Plastic,1042.18,866.07,614.9,292.52,21.23,491.97,83.1,47.57,Material Recovery,Waste-to-Energy Plant,2024,11,Nov,Q4,0.74
17297,2024-12-11,Tamil Nadu,Chennai,Wet Waste,910.63,789.32,505.38,127.37,178.69,435.35,86.68,25.2,Waste-to-Energy,Recycling Facility,2024,12,Dec,Q4,0.48
17298,2025-02-07,Gujarat,Rajkot,Wet Waste,156.14,142.12,69.64,3.98,31.18,91.03,91.02,5.71,Material Recovery,Landfill,2025,2,Feb,Q1,0.62
17299,2024-07-28,Rajasthan,Jodhpur,Wet Waste,141.67,128.32,96.72,26.28,41.41,60.28,90.58,27.18,Waste-to-Energy,Waste-to-Energy Plant,2024,7,Jul,Q3,0.53
17300,2024-12-13,Tamil Nadu,Salem,Wet Waste,320.58,291.81,210.81,21.4,102.22,146.67,91.03,10.15,Composting,Waste-to-Energy Plant,2024,12,Dec,Q4,0.37
17301,2023-01-06,Gujarat,Rajkot,E-Waste,458.5,422.92,327.17,121.27,13.42,259.05,92.24,37.07,Composting,Recycling Facility,2023,1,Jan,Q1,0.43
17302,2023-02-05,Tamil Nadu,Coimbatore,E-Waste,148.28,144.17,90.06,25.37,3.1,110.82,97.23,28.16,Material Recovery,Composting Plant,2023,2,Feb,Q1,0.36
17303,2025-10-01,Madhya Pradesh,Gwalior,Dry Waste,387.51,326.07,230.46,110.1,7.4,188.29,84.15,47.78,Waste-to-Energy,Recycling Facility,2025,10,Oct,Q4,0.54
17304,2025-01-21,West Bengal,Howrah,Wet Waste,415.0,395.59,294.88,49.27,114.73,202.4,95.32,16.71,Recycling,Waste-to-Energy Plant,2025,1,Jan,Q1,0.39
17305,2023-03-10,Kerala,Kochi,Dry Waste,160.95,135.1,78.81,33.17,3.44,96.68,83.94,42.09,Landfill,MRF,2023,3,Mar,Q1,0.58
17306,2023-02-03,Rajasthan,Jodhpur,Plastic,473.54,423.32,293.77,127.86,12.82,245.85,89.39,43.53,Material Recovery,Recycling Facility,2023,2,Feb,Q1,0.64
17307,2023-02-25,Maharashtra,Dhule,Wet Waste,336.81,330.15,194.68,11.88,72.35,240.31,98.02,6.1,Waste-to-Energy,MRF,2023,2,Feb,Q1,0.64
17308,2024-06-25,Madhya Pradesh,Bhopal,Wet Waste,626.79,583.99,385.4,27.63,181.46,343.43,93.17,7.17,Recycling,Recycling Facility,2024,6,Jun,Q2,0.74
17309,2025-04-02,Telangana,Nizamabad,E-Waste,577.74,512.56,387.25,167.11,16.47,305.5,88.72,43.15,Waste-to-Energy,Waste-to-Energy Plant,2025,4,Apr,Q2,0.45
17310,2025-01-25,Kerala,Kozhikode,E-Waste,565.35,483.59,353.69,138.17,11.68,318.16,85.54,39.07,Waste-to-Energy,Composting Plant,2025,1,Jan,Q1,0.55
17311,2024-07-30,Kerala,Thiruvananthapuram,Wet Waste,592.87,586.94,361.15,10.83,144.19,386.17,99.0,3.0,Material Recovery,MRF,2024,7,Jul,Q3,0.5
17312,2023-10-26,Maharashtra,Dhule,Wet Waste,359.64,312.55,204.17,35.07,87.16,168.42,86.91,17.18,Landfill,Recycling Facility,2023,10,Oct,Q4,0.55
17313,2023-01-09,Odisha,Rourkela,Paper,245.04,229.3,152.68,107.58,6.49,98.14,93.57,70.46,Recycling,Composting Plant,2023,1,Jan,Q1,0.43
17314,2024-08-19,Uttar Pradesh,Agra,Wet Waste,270.09,248.18,147.85,36.2,55.06,145.16,91.89,24.48,Material Recovery,Landfill,2024,8,Aug,Q3,0.59
17315,2024-03-03,Uttar Pradesh,Agra,Plastic,572.4,496.04,254.24,121.59,11.18,346.48,86.66,47.83,Material Recovery,Recycling Facility,2024,3,Mar,Q1,0.73
17316,2023-06-26,Karnataka,Hubballi,Wet Waste,149.66,131.22,81.57,11.36,29.21,84.64,87.68,13.92,Material Recovery,Composting Plant,2023,6,Jun,Q2,0.45
17317,2025-09-26,Uttar Pradesh,Varanasi,Glass,264.07,211.92,197.64,143.43,8.16,51.83,80.25,72.57,Material Recovery,Waste-to-Energy Plant,2025,9,Sep,Q3,0.54
17318,2025-03-12,Gujarat,Rajkot,Plastic,160.61,136.03,86.31,48.23,2.81,78.96,84.69,55.88,Material Recovery,Landfill,2025,3,Mar,Q1,0.75
17319,2024-08-30,Kerala,Thiruvananthapuram,Wet Waste,337.37,307.28,205.27,14.25,71.06,190.69,91.08,6.94,Landfill,Landfill,2024,8,Aug,Q3,0.85
17320,2023-03-31,Gujarat,Ahmedabad,Plastic,694.27,555.74,441.78,233.92,18.2,303.09,80.05,52.95,Composting,Waste-to-Energy Plant,2023,3,Mar,Q1,0.54
17321,2025-10-12,Gujarat,Ahmedabad,Wet Waste,888.3,879.42,675.61,77.29,275.4,474.14,99.0,11.44,Recycling,Composting Plant,2025,10,Oct,Q4,0.83
17322,2024-02-17,Rajasthan,Udaipur,Wet Waste,478.27,434.76,266.75,37.55,100.07,275.75,90.9,14.08,Material Recovery,Composting Plant,2024,2,Feb,Q1,0.71
17323,2024-09-30,Tamil Nadu,Chennai,Dry Waste,355.48,333.37,209.56,96.6,7.8,225.63,93.78,46.1,Recycling,MRF,2024,9,Sep,Q3,0.75
17324,2025-08-21,Tamil Nadu,Coimbatore,Dry Waste,212.24,161.6,103.95,48.14,3.52,94.15,76.14,46.31,Composting,Waste-to-Energy Plant,2025,8,Aug,Q3,0.47
17325,2023-05-09,West Bengal,Howrah,Wet Waste,472.8,386.23,235.18,26.03,111.15,242.75,81.69,11.07,Recycling,Waste-to-Energy Plant,2023,5,May,Q2,0.69
17326,2024-12-24,Kerala,Kochi,Plastic,551.18,513.16,369.92,165.07,11.2,331.23,93.1,44.62,Material Recovery,Recycling Facility,2024,12,Dec,Q4,0.35
17327,2024-07-12,West Bengal,Howrah,Dry Waste,227.45,176.16,84.39,43.47,3.06,119.41,77.45,51.5,Composting,Landfill,2024,7,Jul,Q3,0.35
17328,2024-12-01,Delhi,Delhi,Plastic,510.09,450.94,325.46,134.96,11.74,278.51,88.4,41.47,Material Recovery,MRF,2024,12,Dec,Q4,0.46
17329,2024-07-10,Madhya Pradesh,Bhopal,Dry Waste,162.27,145.94,115.55,60.43,3.78,75.59,89.93,52.3,Waste-to-Energy,MRF,2024,7,Jul,Q3,0.85
17330,2025-03-19,Madhya Pradesh,Jabalpur,Dry Waste,621.08,527.09,390.97,159.22,14.16,322.64,84.87,40.72,Waste-to-Energy,Recycling Facility,2025,3,Mar,Q1,0.64
17331,2023-09-11,Maharashtra,Dhule,Wet Waste,349.7,285.27,220.42,16.19,102.42,150.97,81.58,7.34,Landfill,MRF,2023,9,Sep,Q3,0.52
17332,2025-12-25,Rajasthan,Kota,Wet Waste,323.79,274.42,142.44,32.98,52.83,180.61,84.75,23.16,Waste-to-Energy,Landfill,2025,12,Dec,Q4,0.47
17333,2023-11-22,Gujarat,Rajkot,Dry Waste,616.32,512.22,362.26,120.45,15.58,321.8,83.11,33.25,Landfill,Recycling Facility,2023,11,Nov,Q4,0.37
17334,2025-03-14,Madhya Pradesh,Jabalpur,Paper,293.01,245.81,188.43,144.49,5.8,85.21,83.89,76.68,Landfill,Recycling Facility,2025,3,Mar,Q1,0.53
17335,2025-08-11,Delhi,New Delhi,Paper,210.88,180.55,106.66,73.05,3.44,89.89,85.62,68.49,Landfill,Recycling Facility,2025,8,Aug,Q3,0.64
17336,2023-03-14,Rajasthan,Jaipur,Wet Waste,277.02,236.64,188.05,21.07,84.59,116.39,85.42,11.2,Landfill,MRF,2023,3,Mar,Q1,0.51
17337,2023-10-09,Delhi,Delhi,Wet Waste,661.14,589.96,435.73,19.39,155.54,381.85,89.23,4.45,Material Recovery,Landfill,2023,10,Oct,Q4,0.79
17338,2023-01-13,Odisha,Cuttack,E-Waste,252.39,204.17,139.89,62.75,4.68,131.91,80.89,44.86,Recycling,Composting Plant,2023,1,Jan,Q1,0.73
17339,2024-08-27,Madhya Pradesh,Indore,Plastic,329.19,297.19,235.71,151.96,7.5,125.91,90.28,64.47,Composting,Composting Plant,2024,8,Aug,Q3,0.79
17340,2023-07-15,Gujarat,Rajkot,Wet Waste,176.05,158.51,120.83,3.62,57.68,96.59,90.03,3.0,Composting,Waste-to-Energy Plant,2023,7,Jul,Q3,0.62
17341,2024-10-29,Tamil Nadu,Salem,Plastic,447.73,428.62,274.95,112.25,8.84,267.11,95.73,40.83,Material Recovery,Landfill,2024,10,Oct,Q4,0.67
17342,2023-01-02,Rajasthan,Jodhpur,Wet Waste,304.33,249.09,163.35,6.07,72.62,159.33,81.85,3.71,Material Recovery,Composting Plant,2023,1,Jan,Q1,0.44
17343,2024-03-18,Madhya Pradesh,Jabalpur,Wet Waste,177.0,157.51,132.23,18.23,54.38,81.45,88.99,13.78,Landfill,Waste-to-Energy Plant,2024,3,Mar,Q1,0.74
17344,2025-09-23,Uttar Pradesh,Agra,Plastic,343.17,299.5,240.67,111.26,10.52,165.47,87.27,46.23,Recycling,Waste-to-Energy Plant,2025,9,Sep,Q3,0.61
17345,2023-01-05,Maharashtra,Pune,Dry Waste,703.87,605.31,477.56,204.17,17.93,351.54,86.0,42.75,Composting,MRF,2023,1,Jan,Q1,0.61
17346,2023-08-18,Delhi,Delhi,E-Waste,564.89,526.69,482.91,171.28,18.32,297.85,93.24,35.47,Material Recovery,Landfill,2023,8,Aug,Q3,0.62
17347,2024-02-13,Uttar Pradesh,Kanpur,Wet Waste,413.65,308.94,253.22,38.57,108.2,144.99,74.69,15.23,Landfill,Landfill,2024,2,Feb,Q1,0.62
17348,2023-10-18,Rajasthan,Udaipur,E-Waste,266.34,213.57,196.21,67.13,7.49,125.6,80.19,34.21,Material Recovery,Waste-to-Energy Plant,2023,10,Oct,Q4,0.66
17349,2023-02-28,Gujarat,Ahmedabad,Plastic,981.96,842.76,561.23,310.6,20.74,498.47,85.82,55.34,Material Recovery,MRF,2023,2,Feb,Q1,0.59
17350,2025-04-19,West Bengal,Howrah,Glass,542.21,465.74,333.68,225.58,13.95,192.69,85.9,67.6,Waste-to-Energy,Recycling Facility,2025,4,Apr,Q2,0.73
17351,2024-11-06,Telangana,Hyderabad,Paper,775.61,651.71,562.16,278.84,23.06,300.01,84.03,49.6,Waste-to-Energy,Recycling Facility,2024,11,Nov,Q4,0.59
17352,2024-01-23,Kerala,Kozhikode,Dry Waste,361.66,335.08,241.58,137.21,8.79,168.65,92.65,56.79,Waste-to-Energy,Recycling Facility,2024,1,Jan,Q1,0.4
17353,2024-10-21,West Bengal,Howrah,Dry Waste,509.11,443.92,342.37,221.49,13.85,206.49,87.2,64.69,Recycling,MRF,2024,10,Oct,Q4,0.67
17354,2024-05-16,Kerala,Thiruvananthapuram,Metal,439.39,394.54,254.87,211.19,9.03,165.73,89.79,82.86,Composting,MRF,2024,5,May,Q2,0.37
17355,2025-08-20,West Bengal,Durgapur,Plastic,268.57,242.49,120.73,54.02,4.92,158.89,90.29,44.74,Waste-to-Energy,Landfill,2025,8,Aug,Q3,0.8
17356,2023-07-25,Delhi,New Delhi,Plastic,578.77,477.18,349.8,227.0,14.52,205.88,82.45,64.9,Recycling,Composting Plant,2023,7,Jul,Q3,0.58
17357,2024-04-29,Kerala,Thiruvananthapuram,Paper,577.31,515.44,351.57,223.97,11.59,274.27,89.28,63.71,Composting,Recycling Facility,2024,4,Apr,Q2,0.76
17358,2023-02-23,Uttar Pradesh,Varanasi,Paper,409.08,296.95,192.7,129.9,7.28,144.68,72.59,67.41,Recycling,Landfill,2023,2,Feb,Q1,0.45
17359,2025-06-12,Karnataka,Bengaluru,Wet Waste,499.52,453.73,358.16,64.54,174.9,210.28,90.83,18.02,Recycling,Landfill,2025,6,Jun,Q2,0.4
17360,2025-07-07,West Bengal,Howrah,Glass,359.98,327.33,198.37,180.05,7.23,119.52,90.93,90.76,Material Recovery,Composting Plant,2025,7,Jul,Q3,0.54
17361,2024-03-01,West Bengal,Kolkata,Wet Waste,511.39,428.66,317.84,9.54,112.07,269.2,83.82,3.0,Recycling,Composting Plant,2024,3,Mar,Q1,0.45
17362,2025-09-03,Rajasthan,Kota,Dry Waste,397.6,337.05,252.65,111.49,10.1,188.17,84.77,44.13,Landfill,MRF,2025,9,Sep,Q3,0.65
17363,2024-12-14,Uttar Pradesh,Kanpur,Wet Waste,291.67,235.17,147.55,11.64,60.37,154.39,80.63,7.89,Recycling,Landfill,2024,12,Dec,Q4,0.71
17364,2023-04-28,Rajasthan,Jodhpur,Paper,468.7,464.02,298.37,206.17,10.11,226.72,99.0,69.1,Recycling,Composting Plant,2023,4,Apr,Q2,0.65
17365,2023-02-22,Tamil Nadu,Coimbatore,E-Waste,428.53,405.51,263.14,124.95,9.03,250.14,94.63,47.49,Composting,Landfill,2023,2,Feb,Q1,0.68
17366,2023-10-13,Madhya Pradesh,Gwalior,Dry Waste,269.36,225.5,183.98,65.73,6.86,148.98,83.72,35.73,Landfill,Waste-to-Energy Plant,2023,10,Oct,Q4,0.44
17367,2025-12-19,Telangana,Nizamabad,Dry Waste,618.33,589.02,456.77,264.28,20.03,286.33,95.26,57.86,Material Recovery,Recycling Facility,2025,12,Dec,Q4,0.66
17368,2023-11-02,Odisha,Bhubaneswar,E-Waste,183.36,152.8,95.27,47.99,3.99,89.31,83.33,50.38,Landfill,Composting Plant,2023,11,Nov,Q4,0.64
17369,2024-01-05,Maharashtra,Nagpur,Dry Waste,261.06,206.58,144.51,63.61,4.78,119.86,79.13,44.02,Material Recovery,Recycling Facility,2024,1,Jan,Q1,0.39
17370,2023-08-14,Telangana,Warangal,Wet Waste,197.24,166.82,107.33,11.42,47.93,104.77,84.58,10.64,Landfill,Composting Plant,2023,8,Aug,Q3,0.76
17371,2024-08-28,Delhi,New Delhi,Dry Waste,156.46,123.9,94.92,52.38,3.46,67.17,79.19,55.19,Composting,Recycling Facility,2024,8,Aug,Q3,0.8
17372,2024-01-23,Uttar Pradesh,Agra,Plastic,361.64,311.2,199.43,107.08,7.66,181.84,86.05,53.7,Landfill,Waste-to-Energy Plant,2024,1,Jan,Q1,0.44
17373,2025-11-05,Gujarat,Surat,Plastic,589.34,430.33,312.95,170.63,12.84,210.2,73.02,54.52,Landfill,Recycling Facility,2025,11,Nov,Q4,0.78
17374,2023-06-26,Uttar Pradesh,Lucknow,Dry Waste,591.53,576.27,473.83,202.27,20.24,326.2,97.42,42.69,Waste-to-Energy,Landfill,2023,6,Jun,Q2,0.43
17375,2024-08-13,Madhya Pradesh,Indore,E-Waste,484.51,438.17,318.57,113.82,10.43,297.35,90.43,35.73,Composting,Landfill,2024,8,Aug,Q3,0.59
17376,2023-11-04,Rajasthan,Jodhpur,Dry Waste,370.94,325.47,209.56,113.58,6.83,180.16,87.74,54.2,Recycling,Waste-to-Energy Plant,2023,11,Nov,Q4,0.58
17377,2023-12-02,West Bengal,Kolkata,E-Waste,678.2,577.57,431.48,226.17,14.9,323.71,85.16,52.42,Waste-to-Energy,Composting Plant,2023,12,Dec,Q4,0.49
17378,2023-02-27,Gujarat,Rajkot,Wet Waste,282.15,236.23,177.51,39.55,75.2,120.61,83.73,22.28,Waste-to-Energy,Recycling Facility,2023,2,Feb,Q1,0.47
17379,2023-04-10,Uttar Pradesh,Lucknow,Wet Waste,538.33,417.65,209.42,25.19,87.39,301.66,77.58,12.03,Material Recovery,Recycling Facility,2023,4,Apr,Q2,0.58
